Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,ISIN_CLEAN,LISTING_SOURCE
513650,CENTSHT,CENTURY SHEET METALS (INDIA) LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
513652,MIDEINT,MIDEAST INTEGRATED STEELS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
513685,MULTIARC,MULTI-ARC INDIA LTD.-$,Delisted,XD,10.0,INE399B01016,Iron &amp; Steel Products,Equity,INE399B01016,BSE_ONLY
513691,JMTAUTOLTD,JMT AUTO LTD.,Active,T ,1.0,INE988E01036,Auto Parts &amp; Equipment,Equity,INE988E01036,BSE_ONLY
513695,SIDVIME,SIDDHI VINAYAK METAL COMPANY LTD.,Delisted,P ,10.0,NA          ,Copper,Equity,NA,BSE_ONLY
513697,SINGALLDM,SINGH ALLOYS &amp; STEEL LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
513701,AACHALL,AACHAL ALLOYS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
513703,KUMARWI,KUMAR WIRE CLOTH MANUFACTURING COMPANY LTD.,Active,XT,10.0,INE840A01011,Textiles,Equity,INE840A01011,BSE_ONLY
513705,VARDWIR,VARDHAMAN WIRES &amp; POLYMERS LTD.,Delisted,Z ,10.0,INE157G01017,Other Elect.Equip./ Prod.,Equity,INE157G01017,BSE_ONLY
513707,MARDIAST,MARDIA STEEL LTD.,Delisted,B ,10.0,INE439D01016,,Equity,INE439D01016,BSE_ONLY
513711,KITTIST,KITTI STEELS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
513713,WHITEORG,White Organic Agro Ltd,Active,XT,10.0,INE146C01019,Other Apparels &amp; Accessories,Equity,INE146C01019,BSE_ONLY
513715,VALLYAB,VALLEY ABRASIVES LTD.,Suspended,P ,10.0,INE904E01017,Cement &amp; Cement Products,Equity,INE904E01017,BSE_ONLY
513721,MFSINTRCRP,MFS INTERCORP LTD.,Active,P ,10.0,INE614F01019,Iron &amp; Steel/Interm.Products,Equity,INE614F01019,BSE_ONLY
513723,HIMGRANI,HIMALAYA GRANITES LTD.-$,Active,XT,10.0,INE464C01016,Construction Materials,Equity,INE464C01016,BSE_ONLY
513725,CVSTEEL,C.V.STEELS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
513727,RANJEEV,RANJEEV ALLOYS LTD.,Suspended,Z ,10.0,INE478F01019,Iron &amp; Steel/Interm.Products,Equity,INE478F01019,BSE_ONLY
513731,JGFOUMT,J.G.FOUNDRY LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
513733,SHPOMMT,SHREE POMANI METALS &amp; ALLOYS LTD.,Delisted,P ,10.0,NA          ,Aluminium,Equity,NA,BSE_ONLY
514012,GUJFILA,GUJARAT FILAMENTS LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514017,PRSRSYN-B,PARASRAMPURIA SYNTHETICS LTD.,Suspended,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514026,BINDLTX,BINDAL TEXTILE MILLS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514028,RAJKSYN,RAJKAMAL SYNTHETICS LTD.,Active,XT,10.0,INE376L01013,Textiles,Equity,INE376L01013,BSE_ONLY
514032,SHRDATX,SHARDA TEXTILE MILLS (INDIA) LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514034,JBFIND,JBF INDUSTRIES LTD.,Active,B ,10.0,INE187A01017,Fibres &amp; Plastics,Equity,INE187A01017,BSE_ONLY
514039,AKCSYNT,AKC SYNTHETICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514040,PRSRIND,PARASRAMPURIA INDUSTRIES LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514055,ADHUSYN,ADHUNIK SYNTHETICS LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514060,EVERTEX,Evergreen Textiles Limited,Active,ZP,10.0,INE229N01010,Textiles,Equity,INE229N01010,BSE_ONLY
514063,TRIMSYN,TRIMURTI SYNTHETICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514073,RAJPOLY,RAJASTHAN POLYESTERS LTD.,Delisted,XD,10.0,INE702B01011,Textiles,Equity,INE702B01011,BSE_ONLY
514078,KRIMPEX,KRIMPEX SYNTHETICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514108,FUSPOLY,FUSION POLYMER LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514113,ADINATH,ADINATH TEXTILES LTD.,Active,XT,10.0,INE207C01019,Textiles,Equity,INE207C01019,BSE_ONLY
514114,OASISTEX,OASIS TEXTILES LTD.,Suspended,P ,10.0,INE181W01014,Textiles,Equity,INE181W01014,BSE_ONLY
514116,GUPTSYN,GUPTA SYNTHETICS LTD.,Suspended,Z ,10.0,INE957D01017,Textiles,Equity,INE957D01017,BSE_ONLY
514118,ESKAY,ESKAY K'N'IT (INDIA) LTD.,Active,XT,1.0,INE220A01032,Textiles,Equity,INE220A01032,BSE_ONLY
514122,ARIHANTCOT,ARIHANT COTSYN LTD.,Delisted,Z ,10.0,INE925B01018,Textiles,Equity,INE925B01018,BSE_ONLY
514134,ARYNFFB-B,ARYAN FINEFAB LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514140,SURYVANSP,SURYAVANSHI SPINNING MILLS LTD.-$,Active,XT,10.0,INE431C01023,Textiles,Equity,INE431C01023,BSE_ONLY
514142,TTL,T T LTD.-$,Active,B ,10.0,INE592B01016,Textiles,Equity,INE592B01016,BSE_ONLY
514144,UNIWORTH,UNIWORTH LTD.,Active,XT,10.0,INE207A01013,Textiles,Equity,INE207A01013,BSE_ONLY
514146,LKSHSYN-B,LAKSHMI SYNTHETIC MACHINERY MFRS.LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514152,SHAMKMUL,SHAMKEN MULTIFAB LTD.,Suspended,XT,10.0,INE565B01012,Textiles,Equity,INE565B01012,BSE_ONLY
514156,VKAYFIBDM,VEE KAY FIBRES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514160,MAHENPET,MAHENDRA PETROCHEMICALS LTD.,Suspended,P ,10.0,INE452H01010,Textiles,Equity,INE452H01010,BSE_ONLY
514169,VIKASAS,VISAKA INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514171,CEETAIN,CEETA INDUSTRIES LTD.,Active,XT,1.0,INE760J01012,Construction Materials,Equity,INE760J01012,BSE_ONLY
514175,VARDMNPOLY,VARDHMAN POLYTEX LTD.,Active,B ,10.0,INE835A01011,Textiles,Equity,INE835A01011,BSE_ONLY
514177,RISHYRN,RISHAB SPECIAL YARNS LTD.,Active,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514179,PUNFIBR,PUNJAB FIBRES LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514185,SHATEX,SHATEX INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514189,KESWASY,KESWANI SYNTHETICS INDUSTRIES LTD.,Delisted,XD,10.0,INE396E01016,Textiles,Equity,INE396E01016,BSE_ONLY
514197,STCORP,S&amp;T CORPORATION LTD.,Active,XT,10.0,INE110Q01015,Textiles,Equity,INE110Q01015,BSE_ONLY
514199,BALATECIN,BALA TECHNO INDUSTRIES LTD.,Suspended,Z ,10.0,INE653B01016,Comm.Trading  &amp; Distribution,Equity,INE653B01016,BSE_ONLY
514201,MARUTISDM,MARUTI SYNTEX (INDIA) LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514203,LOHIAPL,LOHIA POLYESTER LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514205,LIBRAFL,LIBRA FILAMENTS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514207,NUFABID,NUFAB INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514209,SHAMKENC,SHAMKEN COTSYN LTD.,Delisted,XD,10.0,INE352D01011,Other Apparels &amp; Accessories,Equity,INE352D01011,BSE_ONLY
514211,SUMEETINDS,SUMEET INDUSTRIES LTD.-$,Active,B ,10.0,INE235C01010,Textiles,Equity,INE235C01010,BSE_ONLY
514213,MKDOTEX,MIKADO TEXTILE INDUSTRIES LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514215,BINNY,BINNY LTD.,Active,Z ,5.0,INE118K01011,Textiles,Equity,INE118K01011,BSE_ONLY
514219,NHRFBDM,NHRFBDM,Delisted,B ,10.0,INE309A01017,,Equity,INE309A01017,BSE_ONLY
514221,KLIFESTYL,K-Lifestyle &amp; Industries Limited,Active,XT,1.0,INE218A01028,Textiles,Equity,INE218A01028,BSE_ONLY
514223,RAMGOPOLY,RAMGOPAL POLYTEX LTD.,Suspended,B ,10.0,INE410D01017,Comm.Trading  &amp; Distribution,Equity,INE410D01017,BSE_ONLY
514228,KAYELSY,KAYEL SYNTEX LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514230,MADHUMI-B,MADHUMILAN SYNTEX LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514232,CHANDSY,CHANDRA SYNTHETICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514236,TRUPTWI,TRUPTI TWISTERS LTD.,Active,P ,10.0,INE664X01017,Comm.Trading  &amp; Distribution,Equity,INE664X01017,BSE_ONLY
514240,KUSHIND,Kush Industries Ltd,Active,XT,10.0,INE979D01011,Textiles,Equity,INE979D01011,BSE_ONLY
514242,MHMLIND,MH MILLS &amp; INDUSTRIES LTD.,Suspended,P ,10.0,INE698F01020,Textiles,Equity,INE698F01020,BSE_ONLY
514244,SILKONS,SILKON SILK MILLS (EXPORT) LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514246,EASTRNSI,EASTERN SILK INDUSTRIES LTD.,Delisted,B ,10.0,INE962C01019,,Equity,INE962C01019,BSE_ONLY
514248,SRECR,SREECHEM RESINS LTD.,Active,P ,10.0,INE377C01010,Commodity Chemicals,Equity,INE377C01010,BSE_ONLY
514250,MAYASPN,MAYA SPINNERS LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514252,GIRNFIB,GIRNAR FIBRES LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514254,ENKTEXFOOD,ENKAY TEXFOODS INDUSTRIES LTD.,Delisted,Z ,10.0,INE108D01017,Textiles,Equity,INE108D01017,BSE_ONLY
514258,HYTONE,HYTONE TEXSTYLES LTD.,Suspended,XT,10.0,INE926D01012,Textiles,Equity,INE926D01012,BSE_ONLY
514260,SURBHIN,SURBHI INDUSTRIES LTD.,Suspended,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514262,ANKITYN,ANKIT YARNS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514266,ZENIFIB,ZENITH FIBRES LTD.-$,Active,XT,10.0,INE106C01013,Textiles,Equity,INE106C01013,BSE_ONLY
514268,SUBHTXT,SUBHAKTI TEXTILES LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514270,AMARPLY,AMAR POLYESTERS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514278,GJKNIT,GUJARAT NARMADA KNIT WEAR LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514280,SANTETX,SANRHEA TECHNICAL TEXTILES LTD.,Active,XT,10.0,INE589J01015,Textiles,Equity,INE589J01015,BSE_ONLY
514282,UNIIN,UNIWORTH INTERNATIONAL LTD.,Suspended,P ,10.0,INE760D01015,Comm.Trading  &amp; Distribution,Equity,INE760D01015,BSE_ONLY
514284,GKAYTEX,GEE KAY TEXTILES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514292,INDPLYF,INDIAN POLYFINS LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514294,KREMSPN,KAREEMS SPUN SILK LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514296,HARYANATEX,Haryana Texprints (Overseas) Limited,Delisted,XD,1.0,INE206G01012,Textiles,Equity,INE206G01012,BSE_ONLY
514298,INTEGRAL,INTEGRAL KNIT CO.LTD.,Suspended,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514304,SKUMARN,S.KUMARS NATIONWIDE LTD.,Suspended,Z ,10.0,INE772A01016,Textiles,Equity,INE772A01016,BSE_ONLY
514306,GARLNIN,GARLON POLYFAB INDUSTRIES LTD.,Suspended,P ,10.0,INE875E01019,Comm.Trading  &amp; Distribution,Equity,INE875E01019,BSE_ONLY
514308,HANJFIB,HANJER FIBRES LTD.,Suspended,Z ,10.0,INE053G01018,Comm.Trading  &amp; Distribution,Equity,INE053G01018,BSE_ONLY
514310,PATEXTI,PATODIA TEXTILE INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514312,JAIHINDS,JAIHIND SYNTHETICS LTD.,Active,XT,10.0,INE156E01014,Textiles,Equity,INE156E01014,BSE_ONLY
514314,YNGIRSY,YANGIR SYNTHETICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514316,RAGHUSYN,RAGHUVIR SYNTHETICS LTD.,Active,XT,10.0,INE969C01014,Textiles,Equity,INE969C01014,BSE_ONLY
514318,JATTAINDUS,JATTASHANKAR INDUSTIES LTD.,Active,P ,10.0,INE722N01014,Textiles,Equity,INE722N01014,BSE_ONLY
514324,OMNITEX,OMNITEX INDUSTRIES (INDIA) LTD.,Active,XT,10.0,INE814D01010,Textiles,Equity,INE814D01010,BSE_ONLY
514326,PATSPINLTD,PATSPIN INDIA LTD.,Active,B ,10.0,INE790C01014,Textiles,Equity,INE790C01014,BSE_ONLY
514330,OBRSESY,OVERSEAS SYNTHETICS LTD.,Active,XT,10.0,INE670O01013,Textiles,Equity,INE670O01013,BSE_ONLY
514332,NEOINFRA,NEO INFRACON LTD.,Active,XT,10.0,INE216I01017,Realty,Equity,INE216I01017,BSE_ONLY
514334,DIVYENT,DIVYA ENTERPRISES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514338,ADITYPL,ADITYA POLYMERS LTD.,Delisted,P ,10.0,NA          ,Containers &amp; Packaging,Equity,NA,BSE_ONLY
514340,ARNMNTX,ARUN MANTEX LTD.,Delisted,P ,10.0,NA          ,Comm.Trading  &amp; Distribution,Equity,NA,BSE_ONLY
514344,BINASYN,BINACA SYNTHETIC RESINS LTD.,Delisted,P ,10.0,NA          ,Comm.Trading  &amp; Distribution,Equity,NA,BSE_ONLY
514346,BAROPOL,BARODA POLYPLAST LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514350,SSTSILKS,SSTELLA SILKS LTD.,Delisted,T ,10.0,INE133F01010,,Equity,INE133F01010,BSE_ONLY
514352,PAROSYN,PARO SYNTEX LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514354,PREMIERPOL,PREMIER POLYFILM LTD.,Active,B ,5.0,INE309M01012,Commodity Chemicals,Equity,INE309M01012,BSE_ONLY
514360,AXISRAIL,Axis Rail India Ltd,Active,P ,10.0,INE078T01026,Construction &amp; Engineering,Equity,INE078T01026,BSE_ONLY
514362,ORIEFAB,ORIENT FABRITEX LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514364,MUKSYNT,MUKUND SYNTEX LTD.,Delisted,P ,100.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514366,CITIZYN,CITIZEN YARNS LTD.,Active,XT,5.0,INE940P01025,Textiles,Equity,INE940P01025,BSE_ONLY
514370,HARPOLY,HARSH POLYMERS (INDIA) LTD.,Suspended,P ,10.0,NA          ,Commodity Chemicals,Equity,NA,BSE_ONLY
514372,USHMAPL,USHMA POLYMERS LTD.,Delisted,P ,10.0,NA          ,Containers &amp; Packaging,Equity,NA,BSE_ONLY
514376,JAIPSYN,JAIPUR SYNTEX LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514378,YARNSYN,YARN SYNDICATE LTD.,Active,XT,10.0,INE564C01013,Comm.Trading  &amp; Distribution,Equity,INE564C01013,BSE_ONLY
514380,MAIKALFI,MAIKAAL FIBRES LTD.,Delisted,B ,10.0,INE341C01016,Textiles,Equity,INE341C01016,BSE_ONLY
514384,UNIRLEA,UNIROLL LEATHER INDIA LTD.,Delisted,P ,10.0,NA          ,Fibres &amp; Plastics,Equity,NA,BSE_ONLY
514390,KARNIND,KARAN INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514392,JAIMI,JAI MATA INDUSTRIES LTD.,Suspended,P ,10.0,INE562D01015,Textiles,Equity,INE562D01015,BSE_ONLY
514396,ARMPOLY,ARM POLYMERS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514398,SHEETFI,SHEETAL FILAMENTS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514402,SHARDFI,SHARAD FIBRES &amp; YARN PROCESSORS LTD.,Active,P ,10.0,INE638N01012,Textiles,Equity,INE638N01012,BSE_ONLY
514404,KRISSYN,KRISHNA SYNTHETICS LTD.,Suspended,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514406,NEINTEX,NEO INTEX MILLS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514408,ORTOSYN,ORTON SYNTHETICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514410,TOORPSY,TOOR SPINNERS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514414,OXFORDIN,OXFORD INDUSTRIES LTD.,Suspended,XT,10.0,INE114D01015,Textiles,Equity,INE114D01015,BSE_ONLY
514416,KAMALDS,KAMALDEEP SYNTHETIC LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514422,SDHATER,SHARADHA TERRY PRODUCTS LTD.,Delisted,Z ,10.0,INE167G01016,,Equity,INE167G01016,BSE_ONLY
514430,RAJRS,RAJRATAN SYNTHETICS LTD.,Delisted,Z ,10.0,INE522C01011,,Equity,INE522C01011,BSE_ONLY
514432,NTEXINDDM,NOVOTEX INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514434,RSLINDU,RSL INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
514436,KONGINT,KONGARAR INTEGRATED FIBRES LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514438,SUPSOXL,SUPERIOR SOX LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514440,BPTEX,Blue Pearl Texspin Limited,Active,XT,10.0,INE439N01023,Commodity Chemicals,Equity,INE439N01023,BSE_ONLY
514442,SRIKPRIND,SRI KPR INDUSTRIES LTD.,Active,XT,10.0,INE009C01019,Plastic Products,Equity,INE009C01019,BSE_ONLY
514448,JYOTIRES,JYOTI RESINS &amp; ADHESIVES LTD.,Suspended,XT,10.0,INE577D01013,Specialty Chemicals,Equity,INE577D01013,BSE_ONLY
514452,ADHUYRN,ADHUNIK YARNS LTD.,Delisted,P ,10.0,NA          ,Comm.Trading  &amp; Distribution,Equity,NA,BSE_ONLY
514454,SOUTLAT,SOUTHERN LATEX LTD.,Active,XT,10.0,INE410M01018,Textiles,Equity,INE410M01018,BSE_ONLY
514456,METROOV,METROPOLI OVERSEAS LTD.,Suspended,P ,10.0,NA          ,Packaged Foods,Equity,NA,BSE_ONLY
514458,SHANINT,SHAAN INTERWELL (INDIA) LTD.,Delisted,P ,10.0,NA          ,Containers &amp; Packaging,Equity,NA,BSE_ONLY
514460,OSWAYRN,OSWAL YARNS LTD.,Active,XT,10.0,INE670H01017,Comm.Trading  &amp; Distribution,Equity,INE670H01017,BSE_ONLY
514466,ESSJSYN,ESSJAY SYNTHETICS LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514470,WINSOMTX,WINSOME TEXTILE INDUSTRIES LTD.-$,Active,B ,10.0,INE837B01031,Textiles,Equity,INE837B01031,BSE_ONLY
514472,FILAMENT,FILAMENTS INDIA LTD.,Delisted,XD,10.0,INE179C01010,Textiles,Equity,INE179C01010,BSE_ONLY
514476,AKAIMPX,AKAI IMPEX LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
514480,ARIHANTRED,ARIHANT THREADS LTD.,Delisted,B ,10.0,INE747A01018,Textiles,Equity,INE747A01018,BSE_ONLY
514482,ASAHIIND,Asahi Industries Limited,Active,P ,1.0,INE745I01015,Textiles,Equity,INE745I01015,BSE_ONLY
514484,THAMBBI,THAMBBI MODERN SPINNING MILLS LTD.,Active,XT,10.0,INE830D01016,Textiles,Equity,INE830D01016,BSE_ONLY
514486,POLTC,POLYGENTA TECHNOLOGIES LTD.,Active,XT,10.0,INE441D01020,Textiles,Equity,INE441D01020,BSE_ONLY
514488,SARDAINF,SARDA INFORMATION TECHNOLOGY LTD.,Delisted,XD,10.0,INE342C01014,Comm.Trading  &amp; Distribution,Equity,INE342C01014,BSE_ONLY
514490,INDPOLYS,INDIA POLYSPIN LTD.,Suspended,Z ,10.0,INE725D01018,Textiles,Equity,INE725D01018,BSE_ONLY
514492,MANGALVEN,MANGALAM VENTURES LTD.-$,Delisted,B ,10.0,INE198E01016,Other Apparels &amp; Accessories,Equity,INE198E01016,BSE_ONLY
514494,SHSHYAM,SHREE SHYAM FABRICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515003,SPACI,SPARTEK CERAMICS INDIA LTD.,Suspended,Z ,10.0,INE645A01014,Furniture-Furnishing-Paints,Equity,INE645A01014,BSE_ONLY
515008,MODINSU,MODERN INSULATORS LTD.,Suspended,P ,10.0,NA          ,Other Elect.Equip./ Prod.,Equity,NA,BSE_ONLY
515026,VICGLSS,VICTORY GLASS &amp; INDUSTRIES LTD.,Delisted,Z ,10.0,INE512E01018,,Equity,INE512E01018,BSE_ONLY
515028,WILDONDM,WILDON INDIA LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515032,ROCKCOP,ROCK COPCO LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515035,BELLCERA,BELL CERAMICS LTD.,Delisted,B ,10.0,INE403A01026,Furniture-Furnishing-Paints,Equity,INE403A01026,BSE_ONLY
515039,MTLXCER,METLEX CERAMICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515043,SAINTGOBAIN,SAINT-GOBAIN SEKURIT INDIA LTD.,Active,XT,10.0,INE068B01017,Construction Materials,Equity,INE068B01017,BSE_ONLY
515047,ATULGLS,ATUL GLASS INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515051,ZGMBCERA,GMB CERAMICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515053,GUJRFTO,GUJARAT REFRACTORIES LTD.,Suspended,P ,10.0,NA          ,Construction Materials,Equity,NA,BSE_ONLY
515059,MADHUDIN,MADHUSUDAN INDUSTRIES LTD.,Active,XT,5.0,INE469C01023,Edible Oils,Equity,INE469C01023,BSE_ONLY
515063,GRPOGRN,GRAPCO INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515065,SANDPLS,SAND PLAST (INDIA) LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515081,SRIVAJRA,SRI VAJRA GRANITES LTD.,Active,P ,10.0,INE047H01018,Construction Materials,Equity,INE047H01018,BSE_ONLY
515087,DCCNGRN,DECCAN GRANITES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515097,GGGRAN,GEE GEE GRANITES LTD.,Suspended,ZP,10.0,INE164F01015,Construction Materials,Equity,INE164F01015,BSE_ONLY
515099,VERTICLIND,Vertical Industries Ltd,Active,P ,10.0,INE247Q01015,Construction Materials,Equity,INE247Q01015,BSE_ONLY
515101,YNPYMN,YENEPOYA MINERALS &amp; GRANITES LTD.,Delisted,P ,10.0,NA          ,Construction Materials,Equity,NA,BSE_ONLY
515105,CHARMGR,CHARMINAR GRANITES EXPORTS LTD.,Delisted,P ,10.0,NA          ,Construction Materials,Equity,NA,BSE_ONLY
515107,ASSMRMO,ASSOCIATED MARMO &amp; GRANITES LTD.,Suspended,P ,10.0,NA          ,Construction Materials,Equity,NA,BSE_ONLY
515111,PRACERA,PRAKASH CERAMICS LTD.,Suspended,P ,10.0,NA          ,Construction Materials,Equity,NA,BSE_ONLY
515113,CRBCORP,CRB CORPORATION LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515115,STIGRAN,STI GRANITE INDIA LTD.,Suspended,P ,10.0,INE057G01019,Construction Materials,Equity,INE057G01019,BSE_ONLY
515119,UPMINRL,U.P.MINERAL PRODUCTS LTD.,Delisted,P ,10.0,NA          ,Construction Materials,Equity,NA,BSE_ONLY
515123,COMTGLS,COMET GLASS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515127,RAMMA,RAMMAICA (INDIA) LTD.,Active,P ,10.0,INE650D01018,Commodity Chemicals,Equity,INE650D01018,BSE_ONLY
515135,DUCKFIN,DUCKFIN INTERNATIONAL LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
515137,CANAGLS,CANA GLASS LTD.,Suspended,P ,10.0,INE155F01013,Containers &amp; Packaging,Equity,INE155F01013,BSE_ONLY
515139,PHILIPSGLDM,PHILIPS GLASS INDIA LTD.,Delisted,B ,10.0,INE545C01012,,Equity,INE545C01012,BSE_ONLY
515143,HARYANSHET,HARYANA SHEET GLASS LTD.,Delisted,B ,10.0,INE038D01016,Construction Materials,Equity,INE038D01016,BSE_ONLY
515145,HINDNATGLS,HINDUSTHAN NATIONAL GLASS &amp; INDUSTRIES LTD.-$,Active,B ,2.0,INE952A01022,Containers &amp; Packaging,Equity,INE952A01022,BSE_ONLY
515149,HINDCER,HINDUSTAN CERAMICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
516001,TUNGPUL,TUNGABHADRA PULP &amp; BOARD MILLS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
516007,MANGTIMBER,MANGALAM TIMBER PRODUCTS LTD.,Active,B ,10.0,INE805B01012,Forest Products,Equity,INE805B01012,BSE_ONLY
516013,BESTBRD,BEST BOARD LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
516028,SHREAMBP,SHREE AMBESHWAR PAPER MILLS LTD.,Delisted,XD,10.0,INE616D01019,Paper &amp; Paper Products,Equity,INE616D01019,BSE_ONLY
516032,SARDAPPR,SARDA PAPERS LTD.,Active,XT,10.0,INE385D01011,Paper &amp; Paper Products,Equity,INE385D01011,BSE_ONLY
